"Argensola_Alejandra" "Argensola_Isabela" "Artieda_Amantes" "Bermudez_Lastimosa" "Bermudez_Laureada" "Cervantes_CasaCelos" "Cervantes_Tratos" "Cervantes_Urdemalas" "Duda_Jerusalem" "JCueva_Infamador" "JCueva_Principe" "JCueva_Saco" "Lasso_Constantinopla" "Lasso_Dido.restaurada" "Virues_Marcela" "Virues_Semirámis" "Virues_Tirano"
"regocijo" 0 0 0 0 0.0416319733555371 0 0.00684603272403642 0.0126968004062976 0.00634236062662523 0 0 0.0137268359643102 0 0 0 0.0208899101733863 0.0287108814240597
"rémulo" 0.134302417443514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"renombre" 0.0158002844051193 0.0133698776656194 0.0108026358431457 0 0 0.0134970981239034 0 0.0190452006094464 0.00634236062662523 0.00796178343949045 0.00661988613795843 0.0137268359643102 0 0 0 0.0139266067822575 0.00957029380801991
"rústico" 0 0 0 0 0 0.101228235929275 0.00684603272403642 0 0 0 0 0 0 0.0108554059921841 0 0 0
"sabido" 0.0158002844051193 0 0.0108026358431457 0 0 0.00674854906195168 0 0.00634840020314881 0.0126847212532505 0.00796178343949045 0.0132397722759169 0.0411805078929307 0.0114797382619676 0 0.00908843042806507 0.00696330339112875 0.00957029380801991
"sceptro" 0 0 0 0.0509164969450102 0.0763252844851513 0 0 0 0 0 0 0 0 0 0 0 0
"sello" 0.00790014220255965 0 0 0.00848608282416836 0.0346933111296142 0 0 0 0.00634236062662523 0 0 0 0 0 0 0.0626697305201588 0
"sicheo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.18454190186713 0 0 0
"soberanos" 0.102701848633275 0.00668493883280968 0 0.00848608282416836 0.00693866222592284 0.00674854906195168 0 0 0 0 0 0 0 0 0 0 0
"soberbio" 0.00790014220255965 0.020054816498429 0 0 0 0.00674854906195168 0 0 0.00634236062662523 0 0 0.0137268359643102 0 0 0.0454421521403254 0.0139266067822575 0.0287108814240597
"somos" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0.00848608282416836 0.0277546489036914 0.00674854906195168 0 0 0 0 0.0132397722759169 0.0137268359643102 0 0.0217108119843682 0.00908843042806507 0.0139266067822575 0
"teniendo" 0.00790014220255965 0.00668493883280968 0.0216052716862915 0.00848608282416836 0 0.00674854906195168 0.00684603272403642 0 0 0.00796178343949045 0.0198596584138753 0.0137268359643102 0.0229594765239353 0 0.00908843042806507 0.00696330339112875 0.00957029380801991
"tigre" 0.0395007110127982 0.0133698776656194 0.0108026358431457 0 0 0 0.00684603272403642 0.00634840020314881 0.00634236062662523 0.00796178343949045 0 0 0 0 0 0.0139266067822575 0.0287108814240597
"tuyos" 0.0158002844051193 0.00668493883280968 0 0.0594025797691785 0.00693866222592284 0.00674854906195168 0.00684603272403642 0 0.00634236062662523 0 0.00661988613795843 0 0 0 0 0 0.0191405876160398
"vale" 0 0.00668493883280968 0.0540131792157286 0.0254582484725051 0 0.020245647185855 0.0136920654480728 0.00634840020314881 0.00634236062662523 0 0 0 0 0.0108554059921841 0 0 0
"valientes" 0.0237004266076789 0 0 0 0.00693866222592284 0.0134970981239034 0 0.00634840020314881 0.00634236062662523 0 0 0.0411805078929307 0.0114797382619676 0 0.00908843042806507 0.0139266067822575 0.0191405876160398
"vana" 0.0237004266076789 0.0133698776656194 0 0 0.00693866222592284 0.0134970981239034 0.0136920654480728 0.00634840020314881 0.0126847212532505 0.00796178343949045 0.00661988613795843 0 0.0114797382619676 0 0 0.00696330339112875 0
"veamos" 0.00790014220255965 0.0133698776656194 0.0108026358431457 0.00848608282416836 0 0 0 0.00634840020314881 0 0.0159235668789809 0.0198596584138753 0.0823610157858614 0 0 0 0 0
"vendrá" 0 0.0133698776656194 0 0.00848608282416836 0 0.0134970981239034 0.0136920654480728 0.031742001015744 0 0 0 0.0137268359643102 0.0114797382619676 0 0.0272652912841952 0 0
"verde" 0 0.020054816498429 0.0324079075294372 0.00848608282416836 0.00693866222592284 0.0134970981239034 0.00684603272403642 0.00634840020314881 0.00634236062662523 0.0159235668789809 0 0.0137268359643102 0 0.0108554059921841 0 0 0
"virtudes" 0.00790014220255965 0.00668493883280968 0 0.0509164969450102 0.0555092978073827 0 0 0.00634840020314881 0 0 0 0 0 0 0 0 0
"vuelta" 0 0 0 0.0169721656483367 0.0138773244518457 0.020245647185855 0.0136920654480728 0.00634840020314881 0.00634236062662523 0.0159235668789809 0 0 0 0.0108554059921841 0 0.0208899101733863 0
"acabe" 0 0 0 0.0169721656483367 0 0 0.00684603272403642 0.00634840020314881 0.0126847212532505 0.0238853503184713 0.0330994306897921 0.0137268359643102 0 0 0.00908843042806507 0 0
"acoreo" 0.126402275240954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"agudo" 0.00790014220255965 0 0.0108026358431457 0 0 0.00674854906195168 0 0.0444388014220416 0.00634236062662523 0 0.0132397722759169 0 0 0 0 0.00696330339112875 0.0191405876160398
"alá" 0 0 0 0 0 0 0.00684603272403642 0 0 0 0 0 0.172196073929514 0 0 0 0
"arrogante" 0.0158002844051193 0 0 0 0 0.0472398434336618 0 0.00634840020314881 0.0253694425065009 0 0 0 0 0.0108554059921841 0.00908843042806507 0 0
"asiento" 0 0 0.0108026358431457 0 0.0277546489036914 0.00674854906195168 0 0 0.00634236062662523 0.0318471337579618 0 0.0137268359643102 0 0.0217108119843682 0.00908843042806507 0.00696330339112875 0
"beldad" 0 0 0.0108026358431457 0 0.00693866222592284 0.0269941962478067 0.00684603272403642 0.0126968004062976 0.0126847212532505 0 0 0 0.0114797382619676 0.0217108119843682 0.00908843042806507 0 0.00957029380801991
"belica" 0 0 0 0 0 0 0 0.101574403250381 0 0 0 0 0 0 0 0 0
"borbón" 0 0 0 0 0 0 0 0 0 0 0 0.219629375428964 0 0 0 0 0
"buenos" 0 0.00668493883280968 0.0216052716862915 0.0169721656483367 0.0208159866777685 0.020245647185855 0.00684603272403642 0.0126968004062976 0 0 0 0 0.0114797382619676 0.0108554059921841 0 0 0
"burlas" 0 0.00668493883280968 0 0.0254582484725051 0 0.0404912943717101 0 0.0253936008125952 0 0 0 0 0 0 0.00908843042806507 0 0.00957029380801991
"cárcel" 0 0.0267397553312387 0 0 0 0 0 0 0 0.0636942675159236 0 0 0.0114797382619676 0 0 0.00696330339112875 0.0191405876160398
"carga" 0 0 0.0108026358431457 0 0 0 0 0.0126968004062976 0.0253694425065009 0.00796178343949045 0 0 0.0459189530478705 0.0325662179765523 0.00908843042806507 0 0
"ciencia" 0 0 0 0 0 0.0472398434336618 0.0205380981721093 0.0126968004062976 0.0253694425065009 0 0 0 0 0 0 0 0
"claros" 0.00790014220255965 0.0267397553312387 0.0108026358431457 0.0424304141208418 0.0138773244518457 0 0.00684603272403642 0 0.00634236062662523 0 0 0 0 0 0 0.00696330339112875 0
"concede" 0.00790014220255965 0.0267397553312387 0 0.00848608282416836 0 0.00674854906195168 0.00684603272403642 0 0 0.00796178343949045 0.0132397722759169 0.0137268359643102 0.0229594765239353 0.0108554059921841 0.00908843042806507 0 0
"consiste" 0.0158002844051193 0.0133698776656194 0.0108026358431457 0 0.0138773244518457 0.00674854906195168 0.00684603272403642 0.00634840020314881 0.00634236062662523 0.00796178343949045 0 0 0.0229594765239353 0.0108554059921841 0.00908843042806507 0 0
"constante" 0.00790014220255965 0.0267397553312387 0 0.0169721656483367 0 0.00674854906195168 0 0 0 0.00796178343949045 0.0132397722759169 0.0137268359643102 0 0 0.0181768608561301 0.00696330339112875 0.00957029380801991
"cordura" 0 0 0.0432105433725829 0.00848608282416836 0 0 0.00684603272403642 0.00634840020314881 0.0190270818798757 0 0 0 0.0229594765239353 0 0 0.00696330339112875 0.0287108814240597
"cratilo" 0 0 0 0 0 0 0 0 0 0 0.105918178207335 0 0 0 0 0 0
"cuidados" 0 0 0 0.00848608282416836 0.0138773244518457 0.0269941962478067 0.0136920654480728 0.00634840020314881 0.0126847212532505 0 0 0 0 0.0108554059921841 0 0.0139266067822575 0.00957029380801991
"cumplida" 0 0.0133698776656194 0 0 0.00693866222592284 0 0 0 0.0126847212532505 0.0159235668789809 0.0330994306897921 0 0.0114797382619676 0.0108554059921841 0 0.00696330339112875 0.00957029380801991
"daños" 0 0.020054816498429 0.0108026358431457 0.00848608282416836 0.0138773244518457 0 0.00684603272403642 0 0 0.00796178343949045 0.00661988613795843 0.0137268359643102 0 0 0.0272652912841952 0.0139266067822575 0
"debes" 0 0.020054816498429 0.0108026358431457 0 0.0138773244518457 0.00674854906195168 0 0 0.0253694425065009 0.0238853503184713 0 0 0 0 0.00908843042806507 0 0.00957029380801991
"dejado" 0.00790014220255965 0.0133698776656194 0.0108026358431457 0 0.0208159866777685 0.00674854906195168 0.0136920654480728 0 0 0.00796178343949045 0 0 0 0.0108554059921841 0.0363537217122603 0 0
"dejas" 0.00790014220255965 0 0.0216052716862915 0.0254582484725051 0.00693866222592284 0.020245647185855 0 0 0.00634236062662523 0.0159235668789809 0 0.0137268359643102 0 0.0217108119843682 0 0 0
"dellas" 0 0 0 0.0254582484725051 0.0208159866777685 0 0 0.0380904012188928 0 0 0.00661988613795843 0.0411805078929307 0 0 0 0 0
"demos" 0.00790014220255965 0.0133698776656194 0 0 0.00693866222592284 0.00674854906195168 0.00684603272403642 0 0.0126847212532505 0 0.0264795445518337 0.0274536719286205 0 0 0.00908843042806507 0.00696330339112875 0
"descubre" 0.00790014220255965 0.00668493883280968 0 0.00848608282416836 0.00693866222592284 0.0134970981239034 0.0205380981721093 0 0.0253694425065009 0 0.00661988613795843 0 0 0 0 0.00696330339112875 0.00957029380801991
"desea" 0.00790014220255965 0.0133698776656194 0.0108026358431457 0.00848608282416836 0 0.0134970981239034 0 0.00634840020314881 0.0126847212532505 0 0 0.0137268359643102 0 0.0108554059921841 0.00908843042806507 0.0139266067822575 0.00957029380801991
"digna" 0.00790014220255965 0.020054816498429 0 0.0169721656483367 0.00693866222592284 0.00674854906195168 0.00684603272403642 0 0 0.00796178343949045 0.00661988613795843 0.0137268359643102 0 0.0108554059921841 0 0 0.0287108814240597
"dudo" 0.0158002844051193 0.00668493883280968 0.0108026358431457 0 0 0 0 0.031742001015744 0 0.00796178343949045 0 0.0137268359643102 0 0 0.0181768608561301 0.0208899101733863 0
"éstas" 0 0.0133698776656194 0 0.0169721656483367 0 0.0269941962478067 0 0.00634840020314881 0 0 0 0.0274536719286205 0 0 0.00908843042806507 0.0208899101733863 0.00957029380801991
"fiesta" 0.00790014220255965 0.00668493883280968 0 0 0.0346933111296142 0 0.00684603272403642 0.0190452006094464 0.0126847212532505 0.00796178343949045 0 0 0 0.0108554059921841 0 0 0.00957029380801991
"frío" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0.00848608282416836 0.00693866222592284 0.020245647185855 0.00684603272403642 0.0126968004062976 0 0 0 0 0 0.0217108119843682 0.00908843042806507 0.00696330339112875 0.00957029380801991
"hallar" 0 0.0133698776656194 0 0.00848608282416836 0.00693866222592284 0.020245647185855 0 0.00634840020314881 0.00634236062662523 0 0.00661988613795843 0.0137268359643102 0 0.0325662179765523 0.0181768608561301 0 0
"hallo" 0.00790014220255965 0 0.0432105433725829 0 0.0138773244518457 0.00674854906195168 0 0.00634840020314881 0 0.00796178343949045 0.00661988613795843 0.0137268359643102 0 0.0108554059921841 0.00908843042806507 0.00696330339112875 0.00957029380801991
"harto" 0.0158002844051193 0.00668493883280968 0.0108026358431457 0 0.00693866222592284 0.00674854906195168 0.00684603272403642 0 0.00634236062662523 0 0 0.0137268359643102 0.0114797382619676 0 0.0181768608561301 0.027853213564515 0
"hemos" 0.00790014220255965 0 0 0 0.0138773244518457 0.00674854906195168 0.00684603272403642 0.0126968004062976 0.0126847212532505 0.0238853503184713 0 0.0274536719286205 0 0.0217108119843682 0 0 0
"iglesia" 0 0 0.0216052716862915 0 0 0.0134970981239034 0.0342301636201821 0.00634840020314881 0.00634236062662523 0 0 0.0686341798215511 0 0 0 0 0
"infante" 0.0237004266076789 0 0 0.093346911065852 0 0 0 0 0 0 0 0 0.0114797382619676 0.0108554059921841 0 0 0
"ingrato" 0.00790014220255965 0.020054816498429 0 0.0339443312966735 0.0138773244518457 0.00674854906195168 0 0 0 0 0 0 0 0 0.0181768608561301 0.0208899101733863 0
"juntamente" 0.00790014220255965 0.0334246941640484 0.0108026358431457 0.00848608282416836 0 0 0.00684603272403642 0 0 0 0.0198596584138753 0 0.0114797382619676 0 0 0.0139266067822575 0.00957029380801991
"lealtad" 0.00790014220255965 0 0 0.00848608282416836 0.0138773244518457 0.00674854906195168 0 0 0 0 0.0132397722759169 0 0 0 0.0272652912841952 0.0208899101733863 0.0287108814240597
"llaga" 0 0.0133698776656194 0.0108026358431457 0 0 0.0134970981239034 0.00684603272403642 0 0.00634236062662523 0 0.0198596584138753 0 0.0229594765239353 0 0.00908843042806507 0.0139266067822575 0.00957029380801991
"llegó" 0 0.020054816498429 0.0108026358431457 0 0 0.00674854906195168 0.00684603272403642 0.00634840020314881 0.0126847212532505 0 0 0.0137268359643102 0.0114797382619676 0 0 0.0348165169556438 0
"loco" 0.0237004266076789 0 0.0216052716862915 0.00848608282416836 0 0.0269941962478067 0.0136920654480728 0 0 0 0 0 0 0.0108554059921841 0 0.00696330339112875 0.0191405876160398
"lumbre" 0.00790014220255965 0.0133698776656194 0.0216052716862915 0.0169721656483367 0.00693866222592284 0.0134970981239034 0.0205380981721093 0 0 0 0.0132397722759169 0 0 0 0.00908843042806507 0 0
"marina" 0 0 0 0 0 0 0.0273841308961457 0.0444388014220416 0 0 0 0 0 0.0325662179765523 0.00908843042806507 0.00696330339112875 0
"mesmo" 0 0 0 0 0 0 0.0136920654480728 0 0 0.0238853503184713 0.046339202965709 0.0411805078929307 0.0114797382619676 0 0 0 0
"mio" 0 0 0 0 0 0 0 0 0 0 0.105918178207335 0 0 0 0 0 0
"naturaleza" 0 0 0.0216052716862915 0.00848608282416836 0.00693866222592284 0.0134970981239034 0 0.0190452006094464 0.00634236062662523 0 0 0.0137268359643102 0 0 0 0.0348165169556438 0
"notable" 0.00790014220255965 0 0.0216052716862915 0 0 0.0134970981239034 0 0 0 0.00796178343949045 0.00661988613795843 0 0 0 0.0272652912841952 0.00696330339112875 0.0478514690400995
"olvido" 0.0316005688102386 0.020054816498429 0 0 0 0.0134970981239034 0.00684603272403642 0.00634840020314881 0 0 0.0132397722759169 0 0 0.0217108119843682 0 0 0.00957029380801991
"pares" 0.00790014220255965 0.0133698776656194 0 0.00848608282416836 0.00693866222592284 0.0404912943717101 0.00684603272403642 0.00634840020314881 0.00634236062662523 0.00796178343949045 0 0 0 0 0 0.00696330339112875 0
"parientes" 0 0.020054816498429 0 0.0254582484725051 0 0 0.00684603272403642 0.0507872016251905 0 0 0 0 0 0 0 0 0.00957029380801991
"pedir" 0 0 0.0216052716862915 0.00848608282416836 0 0 0.0136920654480728 0.0126968004062976 0.0253694425065009 0.0159235668789809 0 0.0137268359643102 0 0 0.00908843042806507 0 0.00957029380801991
"perdida" 0 0.0133698776656194 0 0 0 0.00674854906195168 0.00684603272403642 0.0126968004062976 0.0190270818798757 0.0238853503184713 0.0132397722759169 0 0.0114797382619676 0 0 0 0.00957029380801991
"pesar" 0 0.00668493883280968 0 0 0.00693866222592284 0.0134970981239034 0.0136920654480728 0.00634840020314881 0.0126847212532505 0 0 0 0.0229594765239353 0.0434216239687364 0.00908843042806507 0 0
"pieza" 0.0237004266076789 0 0.0324079075294372 0 0 0.0134970981239034 0.00684603272403642 0.00634840020314881 0 0 0 0 0 0.0108554059921841 0.00908843042806507 0.0139266067822575 0.0191405876160398
"plantas" 0.00790014220255965 0.0133698776656194 0.0108026358431457 0 0.0138773244518457 0.0539883924956134 0 0 0 0 0 0 0.0114797382619676 0.0108554059921841 0 0 0
"pongo" 0.00790014220255965 0 0 0.00848608282416836 0 0 0 0.0126968004062976 0.0253694425065009 0.0238853503184713 0.0198596584138753 0 0 0 0.00908843042806507 0 0.00957029380801991
"porcero" 0 0 0 0 0 0 0 0 0 0.127388535031847 0 0 0 0 0 0 0
"poseo" 0.00790014220255965 0.0133698776656194 0 0 0.00693866222592284 0 0.0136920654480728 0 0 0 0 0 0 0.0217108119843682 0.00908843042806507 0.00696330339112875 0.0574217628481194
"presteza" 0 0 0 0.00848608282416836 0.00693866222592284 0 0.00684603272403642 0 0.0126847212532505 0.0159235668789809 0.0132397722759169 0 0.0229594765239353 0 0.00908843042806507 0.027853213564515 0
"propio" 0.00790014220255965 0.0267397553312387 0.0108026358431457 0.0169721656483367 0.00693866222592284 0 0.00684603272403642 0 0 0.00796178343949045 0 0 0.0114797382619676 0.0108554059921841 0.00908843042806507 0.0139266067822575 0
"quanto" 0 0 0 0 0 0 0 0 0 0 0.0529590891036674 0 0.091837906095741 0 0 0 0
"querría" 0 0.00668493883280968 0 0.0254582484725051 0.0138773244518457 0 0 0.0126968004062976 0.0126847212532505 0 0 0 0 0.0108554059921841 0.0181768608561301 0 0.0287108814240597
"resistencia" 0.0158002844051193 0.0133698776656194 0.0216052716862915 0 0 0 0.00684603272403642 0 0.00634236062662523 0.00796178343949045 0.00661988613795843 0.0274536719286205 0.0229594765239353 0 0 0.00696330339112875 0.00957029380801991
"s" 0 0 0 0 0 0 0.0684603272403642 0.0126968004062976 0.0190270818798757 0 0 0 0.0114797382619676 0 0 0 0
"salud" 0.00790014220255965 0 0 0.00848608282416836 0 0.00674854906195168 0.0136920654480728 0.0126968004062976 0.0253694425065009 0.0238853503184713 0.00661988613795843 0 0 0.0108554059921841 0 0 0
"sueños" 0.00790014220255965 0 0.0432105433725829 0.0509164969450102 0 0 0 0 0.00634236062662523 0 0 0 0 0.0325662179765523 0 0 0.00957029380801991
"sujeta" 0.0158002844051193 0.0133698776656194 0 0 0 0.00674854906195168 0.00684603272403642 0 0.00634236062662523 0.0159235668789809 0 0.0411805078929307 0.0229594765239353 0 0.00908843042806507 0.00696330339112875 0
"suspiros" 0.00790014220255965 0.0401096329968581 0.0108026358431457 0 0.00693866222592284 0.00674854906195168 0.0205380981721093 0 0 0 0.0132397722759169 0 0 0 0 0 0.00957029380801991
"testigos" 0.0316005688102386 0.00668493883280968 0 0 0 0.00674854906195168 0 0.0126968004062976 0 0.00796178343949045 0 0.0137268359643102 0.0229594765239353 0.0217108119843682 0.0181768608561301 0 0
"usar" 0 0 0.0216052716862915 0.00848608282416836 0 0.00674854906195168 0.00684603272403642 0.0126968004062976 0.0126847212532505 0.0398089171974522 0 0.0274536719286205 0 0 0 0 0
"vieron" 0 0.00668493883280968 0.0108026358431457 0.0169721656483367 0.00693866222592284 0.00674854906195168 0.0136920654480728 0.00634840020314881 0.00634236062662523 0 0.00661988613795843 0.0137268359643102 0 0 0.00908843042806507 0.0139266067822575 0.00957029380801991
"violento" 0.00790014220255965 0 0 0 0 0 0.00684603272403642 0 0 0.00796178343949045 0.0198596584138753 0.0274536719286205 0.0573986913098381 0.0325662179765523 0 0 0
"viste" 0.00790014220255965 0.0133698776656194 0 0.0254582484725051 0.00693866222592284 0.020245647185855 0 0 0.0126847212532505 0.00796178343949045 0 0 0 0 0 0.00696330339112875 0.0191405876160398
"abre" 0 0 0.0216052716862915 0.0169721656483367 0.0208159866777685 0.0134970981239034 0.00684603272403642 0 0.00634236062662523 0.00796178343949045 0.0132397722759169 0 0 0 0.00908843042806507 0 0
"acierte" 0 0 0.0216052716862915 0 0 0 0.00684603272403642 0 0 0 0.00661988613795843 0 0 0.0217108119843682 0.0272652912841952 0.0208899101733863 0.0287108814240597
"aflige" 0.00790014220255965 0.00668493883280968 0 0.0339443312966735 0.0138773244518457 0 0.00684603272403642 0 0 0 0.0132397722759169 0 0.0114797382619676 0 0.0181768608561301 0 0.00957029380801991
"agradable" 0 0.00668493883280968 0 0 0.00693866222592284 0.00674854906195168 0 0.00634840020314881 0 0.00796178343949045 0 0 0.0229594765239353 0.0434216239687364 0.00908843042806507 0.00696330339112875 0.0191405876160398
"amparo" 0.00790014220255965 0.0133698776656194 0 0.0169721656483367 0.0138773244518457 0.00674854906195168 0 0 0.00634236062662523 0 0.00661988613795843 0 0.0114797382619676 0.0108554059921841 0.0181768608561301 0 0.00957029380801991
"ánimos" 0.0316005688102386 0.0267397553312387 0.0108026358431457 0 0 0 0 0 0 0 0 0.0137268359643102 0.0459189530478705 0 0 0.00696330339112875 0
"atento" 0 0 0 0 0 0.0404912943717101 0.00684603272403642 0.0253936008125952 0 0.0159235668789809 0.00661988613795843 0 0.0114797382619676 0 0 0 0
"cansada" 0 0.00668493883280968 0 0.0254582484725051 0 0 0 0.00634840020314881 0.0190270818798757 0.00796178343949045 0.0198596584138753 0 0 0.0108554059921841 0 0.0139266067822575 0
"casamiento" 0 0 0.0324079075294372 0 0 0 0 0.0126968004062976 0 0.00796178343949045 0.0397193168277506 0 0 0.0217108119843682 0 0 0.00957029380801991
"color" 0 0.0267397553312387 0.0324079075294372 0.0339443312966735 0 0 0 0 0 0.00796178343949045 0 0 0.0114797382619676 0.0217108119843682 0 0 0
"compañero" 0.00790014220255965 0 0 0 0.0208159866777685 0.00674854906195168 0.0205380981721093 0.0126968004062976 0.0190270818798757 0.00796178343949045 0 0.0137268359643102 0 0 0 0 0
"conoces" 0.0237004266076789 0.0133698776656194 0 0.00848608282416836 0 0.020245647185855 0.0136920654480728 0 0.00634236062662523 0.0159235668789809 0 0 0 0 0 0.00696330339112875 0
"contraria" 0 0.020054816498429 0 0.00848608282416836 0 0 0 0 0.0126847212532505 0.00796178343949045 0.00661988613795843 0 0.0344392147859029 0.0108554059921841 0 0.0208899101733863 0
"crespo" 0 0 0 0 0 0 0 0.0952260030472321 0 0 0 0 0 0 0 0 0
"cruz" 0 0.0334246941640484 0 0 0 0 0.0205380981721093 0 0.0126847212532505 0 0 0 0.0573986913098381 0 0 0 0
"cuitada" 0.0158002844051193 0 0 0.0254582484725051 0 0 0 0 0.0253694425065009 0.00796178343949045 0 0 0 0 0.00908843042806507 0.0139266067822575 0.0191405876160398
"cuydado" 0 0 0 0 0 0 0 0 0 0 0.0794386336555011 0 0.0344392147859029 0 0 0 0
"deis" 0 0 0 0 0 0.00674854906195168 0.0136920654480728 0.00634840020314881 0 0.0238853503184713 0 0.0137268359643102 0 0.0108554059921841 0.00908843042806507 0.0208899101733863 0.0191405876160398
"dejo" 0.00790014220255965 0.00668493883280968 0 0.00848608282416836 0 0.0134970981239034 0.00684603272403642 0.00634840020314881 0.0190270818798757 0.0159235668789809 0 0 0 0.0108554059921841 0.0181768608561301 0 0
"deseado" 0 0.0133698776656194 0 0.00848608282416836 0.00693866222592284 0.00674854906195168 0.0136920654480728 0 0.0317118031331262 0 0 0 0 0.0217108119843682 0 0.00696330339112875 0
"deseas" 0 0.0401096329968581 0.0108026358431457 0 0.00693866222592284 0 0.00684603272403642 0 0.0126847212532505 0.00796178343949045 0 0 0 0 0.00908843042806507 0.0139266067822575 0
"difunto" 0.0395007110127982 0.00668493883280968 0.0108026358431457 0 0 0.0269941962478067 0 0 0.0126847212532505 0.00796178343949045 0 0 0 0 0.00908843042806507 0 0
"dudoso" 0 0.020054816498429 0 0 0 0 0 0 0.00634236062662523 0.00796178343949045 0.0330994306897921 0 0.0459189530478705 0 0 0.00696330339112875 0
"è" 0 0 0 0 0 0 0 0 0 0 0.0992982920693764 0 0 0 0 0 0
"efeto" 0.00790014220255965 0 0.0108026358431457 0 0 0 0 0.0380904012188928 0.0126847212532505 0.0159235668789809 0.0132397722759169 0 0 0 0 0 0.00957029380801991
"enciende" 0 0 0 0.0254582484725051 0 0.00674854906195168 0.00684603272403642 0.00634840020314881 0 0.0159235668789809 0.0264795445518337 0.0137268359643102 0 0 0 0.00696330339112875 0.00957029380801991
"espacio" 0 0 0.0216052716862915 0 0 0.020245647185855 0.00684603272403642 0.00634840020314881 0.0126847212532505 0 0.0198596584138753 0 0 0.0108554059921841 0.00908843042806507 0.00696330339112875 0
"espaldas" 0 0.00668493883280968 0 0 0.0138773244518457 0.020245647185855 0.00684603272403642 0.0253936008125952 0 0 0.00661988613795843 0 0.0114797382619676 0 0 0.0139266067822575 0
"eternamente" 0 0.00668493883280968 0 0 0 0.0134970981239034 0 0 0.0126847212532505 0 0.0198596584138753 0.0137268359643102 0.0114797382619676 0.0108554059921841 0 0.027853213564515 0
"famosa" 0 0.00668493883280968 0.0108026358431457 0 0.00693866222592284 0 0 0.00634840020314881 0.0253694425065009 0 0 0 0 0.0108554059921841 0.00908843042806507 0.0139266067822575 0.0287108814240597
"grado" 0 0.0133698776656194 0 0.0339443312966735 0.00693866222592284 0.00674854906195168 0 0.0126968004062976 0 0 0.00661988613795843 0 0 0.0217108119843682 0.00908843042806507 0.00696330339112875 0
"guardia" 0 0 0 0 0 0 0 0 0 0.00796178343949045 0.0595789752416258 0.0137268359643102 0 0 0 0.027853213564515 0
"hacia" 0 0 0 0 0 0.0134970981239034 0.0136920654480728 0 0.0190270818798757 0 0 0.0137268359643102 0 0.0325662179765523 0.00908843042806507 0.0139266067822575 0.00957029380801991
"imagino" 0.0158002844051193 0 0.0108026358431457 0 0 0.00674854906195168 0.0136920654480728 0.0253936008125952 0.0126847212532505 0 0 0 0 0 0.00908843042806507 0.0139266067822575 0
"linaje" 0.0158002844051193 0 0.0108026358431457 0.00848608282416836 0.0138773244518457 0.020245647185855 0.00684603272403642 0.0126968004062976 0 0.00796178343949045 0 0 0 0 0.00908843042806507 0.00696330339112875 0
"llenas" 0.0158002844051193 0 0 0.00848608282416836 0.00693866222592284 0.0269941962478067 0.00684603272403642 0.0126968004062976 0.00634236062662523 0 0 0.0137268359643102 0 0 0.00908843042806507 0.00696330339112875 0
"mata" 0.00790014220255965 0 0 0.0339443312966735 0 0 0.00684603272403642 0.00634840020314881 0.0126847212532505 0 0.00661988613795843 0 0.0114797382619676 0 0 0.0139266067822575 0.0191405876160398
"matar" 0 0 0 0.0339443312966735 0 0.00674854906195168 0.0205380981721093 0 0.00634236062662523 0.0159235668789809 0 0 0 0 0.0181768608561301 0.0139266067822575 0
"metal" 0.0158002844051193 0.0267397553312387 0.0216052716862915 0 0 0.00674854906195168 0.00684603272403642 0.00634840020314881 0 0 0 0 0.0114797382619676 0 0 0.0139266067822575 0.00957029380801991
"ministros" 0 0.0267397553312387 0 0.00848608282416836 0 0.0134970981239034 0.00684603272403642 0 0.0190270818798757 0.0159235668789809 0 0 0 0 0 0 0.0191405876160398
"mirando" 0.00790014220255965 0.00668493883280968 0 0.00848608282416836 0.0208159866777685 0.0134970981239034 0 0 0 0.00796178343949045 0.0198596584138753 0 0.0114797382619676 0 0 0.00696330339112875 0.00957029380801991
"mostrado" 0.0316005688102386 0.00668493883280968 0 0.00848608282416836 0.00693866222592284 0 0 0 0.0253694425065009 0 0 0.0274536719286205 0 0 0 0.0139266067822575 0
"mostró" 0.00790014220255965 0.020054816498429 0.0324079075294372 0.00848608282416836 0 0.00674854906195168 0.00684603272403642 0.0126968004062976 0 0 0 0 0 0 0.00908843042806507 0.0139266067822575 0
"mover" 0 0 0 0.00848608282416836 0 0.00674854906195168 0.0136920654480728 0 0.0190270818798757 0.00796178343949045 0 0.0274536719286205 0 0.0217108119843682 0.00908843042806507 0.0139266067822575 0
"moza" 0 0.00668493883280968 0.0108026358431457 0.0339443312966735 0 0 0 0.031742001015744 0 0.0238853503184713 0 0 0 0 0.00908843042806507 0 0
"muestre" 0.0237004266076789 0 0 0.00848608282416836 0 0.00674854906195168 0.00684603272403642 0.0126968004062976 0 0 0.00661988613795843 0.0274536719286205 0.0114797382619676 0 0.0181768608561301 0.00696330339112875 0
